INCROWID,VNAME,BUNAME,SINAME,PRIORITY,STATUS,INCIDENTTYPENAME,INCIDENTCATNAME,INCIDENTTITLE,INCIDENTDETAILS,OCCUREDDATE,OCCUREDTIME,REPORTEDDATE,REPORTEDTIME,LASTUPDATEDDATE,LASTUPDATEDTIME,MONTH,QUARTER,YEAR,LNAME,LEVELNAME,ZNAME,INCIDENTID,REPORTEDBY,INCIDENTTYPENAME_DISPLAY,INCIDENTCATNAME_DISPLAY,INCIDENTCOUNT,MONTHNAME,VCODE,BUCODE,SICODE,DSRDATE
9890,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Dharna,"Dharna at RDC site at 22 Dec 2024, 9:00 PM","On 22.12.2024 at DSC, approximately 2110 hrs. around 40 villagers from Mehnduriya gathered at the main gate of the DSC&JPL and blocked the shifts and materials movement . They were demanding employment opportunities at the DSC plant. After discussion with the HZL management, the situation was resolved, and the villagers returned to their homes around 1620 hours. QRT, Security Team & Police deployed at the site. After repeated rounds of discussion and meeting movement resumed on 23.12.2024 at around 1215 hrs.",2024-12-22,21:00,2024-12-24,11:03,2024-12-24,05:36,12,Q3,2024,Two wheeler Parking DSC Gate,Low,DSC,8575,Bishnu  Prasad,NON-SEC-INC,Dharna,1,DEC,VL,HZL,RDC,2024-12-22
9891,VEDANTA LIMITED,Hindustan Zinc Limited,ZWM,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at ZWM site at 01 Nov 2024, 11:30 AM","Information received from SS Sangram singh that Mohan a local stopped SK Khetan vehicles as the waste material flowing in his fields . We have sent the QRT and ASO negotiated with them and resolved the issue. 

",2024-11-01,11:30,2024-11-02,12:10,2024-12-24,06:50,11,Q3,2024,Surface CB,Medium,UIC-2 - Baroi (Aggr),8576,Abhilasha  Saini,IR/PR,IR,1,NOV,VL,HZL,ZWM,2024-11-01
9892,VEDANTA LIMITED,Hindustan Zinc Limited,ZWM,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at ZWM site at 01 Nov 2024, 11:30 AM","Information received from SS Sangram singh that Mohan a local stopped SK Khetan vehicles as the waste material flowing in his fields . We have sent the QRT and ASO negotiated with them and resolved the issue. 

",2024-11-01,11:30,2024-11-02,12:10,2024-12-24,06:50,11,Q3,2024,Surface CB,Medium,UIC-2 - Baroi (Aggr),8577,Abhilasha  Saini,IR/PR,IR,1,NOV,VL,HZL,ZWM,2024-11-01
9896,VEDANTA LIMITED,Hindustan Zinc Limited,ZWM,LOW,CLOSED,SECURITY INCIDENTS,Material,"Material at ZWM site at 02 Nov 2024, 5:39 AM","During cctv monitoring our team found a movement of thieves at zawarmala magzaine,he was trying to enter the boundary. 
We alert the gunman Kalulal meena,he went there,the theive ran away with empty hand.
",2024-11-02,05:39,2024-11-03,10:15,2024-12-24,07:15,11,Q3,2024,Common area & Tower gate,Low,UIC-9 - Surface/Common (Aggr),8581,Abhilasha Saini,SCR- INC,MATERIALS,1,NOV,VL,HZL,ZWM,2024-11-02
9897,VEDANTA LIMITED,Hindustan Zinc Limited,ZWM,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at ZWM site at 03 Nov 2024, 10:40 AM","Information received from SS Hansram that Mohan blocked the road of at cb crusher side due to not removing tailing from the road.
QRT commander went there ,talked to him and clear the road.
",2024-11-03,10:40,2024-11-04,12:50,2024-12-24,07:24,11,Q3,2024,Surface CB,Medium,UIC-2 - Baroi (Aggr),8582,Abhilasha Saini,IR/PR,IR,1,NOV,VL,HZL,ZWM,2024-11-03
9898,VEDANTA LIMITED,Hindustan Zinc Limited,ZWM,LOW,CLOSED,SECURITY INCIDENTS,Material,"Select at ZWM site at 03 Nov 2024, 6:38 PM","Information received from bike QRT Mahipal that 8mtr copper cable was missing from Adit 8.
QRT with ASO searched the area thoroughly but couldn't find anything . ",2024-11-03,18:38,2024-11-04,11:27,2024-12-24,07:34,11,Q3,2024,Common area & Tower gate,Low,UIC-9 - Surface/Common (Aggr),8583,Abhilasha Saini,SCR- INC,MATERIALS,1,NOV,VL,HZL,ZWM,2024-11-03
9904,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,Shift Bus Stop at Bommavvanagathi as on 2024-12-24 17:20,"""On 24.12.2024, at around 1720 hrs., Kariyappa and some villagers stopped the shift vehicles in Bommavvanagathi halli village, demanding that water be sprinkled on them 3 times a day.
After a discussion held by Vedanta employees, the issue was temporarily resolved and the shift vehicles were released at 1732 hrs.""
",2024-12-24,17:20,2024-12-24,17:32,2024-12-25,05:43,12,Q3,2024,Bommavvanagathihalli,Medium,Gate-3 Traffic,8589,Console   Operator,IR/PR,IR,1,DEC,VL,IOB,IOK,2024-12-24
9915,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,SECURITY INCIDENTS,Traffic,"Select at VAL J site at 27 Dec 2024, 11:05 AM","At 1105hrs. A driver of Thyssen Krupp Mr. Arun Behera (GP No: 6600016446/90/000177) collided with a divider however, no property damage was recorded. Mr. Arun Behera did not have a Driving License (DL). A road safety penalty has been imposed against the driver. A formal statement was taken from the driver. Vehicle documents have been confiscated. An alcohol test was conducted, Found Alcohol 107Mg, Consequently and A safety challan issued against the individual by the Traffic Marshall team. 
",2024-12-27,11:05,2024-12-30,13:14,2024-12-30,07:47,12,Q3,2024,SEZ Back Gate,Low,SEZ/Plant-2,8600,Bijaya   Kumar Sahoo,SCR- INC,TRAFFIC,1,DEC,VL,AL,VALJ,2024-12-27
9916,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,SECURITY INCIDENTS,Material,"Material at VAL J site at 28 Dec 2024, 1:18 PM","At around 1700hrs. Some miscreants tried to attempt at Switch Yard rea (between boundary wall pillar no J-3010 to J-3011). Due to alertness of deployed guard, attempt was nullified.
",2024-12-28,13:18,2024-12-30,13:18,2024-12-30,07:49,12,Q3,2024,QTPL,Low,SEZ/Plant-2,8601,Bijaya   Kumar Sahoo,SCR- INC,MATERIALS,1,DEC,VL,AL,VALJ,2024-12-28
9917,VEDANTA LIMITED,Hindustan Zinc Limited,RAM AGUCHA,LOW,CLOSED,SECURITY INCIDENTS,Others,"Others at RAM AGUCHA site at 24 Dec 2024, 11:20 AM","At around 11:20 Hrs. on 24.12.2024, One individual was trying to take out petrol from a bike parked on the SBI Bank Road parking near the main gate. GM Prabhu Singh noticed him taking the petrol and then apprehended him. He then informed to control room and the same was informed to Police. The thief was handed over to Police.",2024-12-24,11:20,2024-12-30,15:26,2024-12-30,09:58,12,Q3,2024,MAIN GATE,Low,ZONE-4,8602,Priyadarshini  Chundawat,SCR- INC,OTHERS,1,DEC,VL,HZL,RAM ,2024-12-24
9918,VEDANTA LIMITED,ALUMINIUM SECTOR,BALCO,LOW,OPEN,SECURITY INCIDENTS,Access Control,Access Control at BALCO site at 2024-12-19 19:51,"On 19th Dec 2024, at approximately 1951 Hrs. & 2033 Hrs., an intrusion alarm was triggered where CSOC noticed movement of 02 miscreants near Workshop, Plant 1 & WT-08, Plant 2. The information was quickly passed to the nearest deployed guard at WT-09, the Plant 1 Shift In-Charge & the Quick Response Team (QRT). The Security team quickly reached the location & conducted a search operation. Upon noticing security movement, the miscreants fled the premises empty-handed.",2024-12-19,19:51,2024-12-19,19:53,2024-12-30,12:00,12,Q3,2024,Washer Settler,Low,Zone 1,8603,Varsha   Dwivedi,SCR- INC,ACCESS,1,DEC,VL,AL,BAL,2024-12-19
9899,VEDANTA LIMITED,Hindustan Zinc Limited,ZWM,LOW,CLOSED,SECURITY INCIDENTS,Material,"Select at ZWM site at 03 Nov 2024, 3:40 PM","Information received from Balaria supervisor that one coupler missing from workshop area nearby washing point .
QRT searched the area and found nothing.",2024-11-03,15:40,2024-11-04,13:05,2024-12-24,07:38,11,Q3,2024,Balaria Surface,Low,UIC-1 - Balaria (Aggr),8584,Abhilasha Saini,SCR- INC,MATERIALS,1,NOV,VL,HZL,ZWM,2024-11-03
9901,VEDANTA LIMITED,Hindustan Zinc Limited,ZWM,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Illness Case,"Illness Case at ZWM site at 04 Dec 2024, 9:47 PM","Information received from North baroi gate that there was a worker of Company EF Mining named Ganga Ram, got injured while working UG  mines,his foot got injurned. He has been sent to zawar hospial for further treatment and returned to his home after taking first aid and medication.
",2024-12-04,21:47,2024-11-05,09:25,2024-12-25,05:04,12,Q3,2024,NB Section UG,Low,UIC-2 - Baroi (Aggr),8586,Abhilasha  Saini,NON-SEC-INC,ILLNESS,1,DEC,VL,HZL,ZWM,2024-12-04
9902,VEDANTA LIMITED,Hindustan Zinc Limited,ZWM,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,"ASSET/PROPERTY at ZWM site at 06 Nov 2024, 9:47 PM","Information received that quarter no C36 of Parvez Pathan sir from  HR department , was moved to his hometown for diwali, Once he came back he found that the backside door of his house was broken and some food items was also misplaced. Our team investigated that due to heavy bushes behind the house the visibility of bike patrolling team was hampered by taking advantage of that miscreated trespassed the area and entered into house. Bush clearance and frequent patrolling round specially for locked houses has been taken as prevention measures.. 
",2024-11-06,21:47,2024-11-07,10:37,2024-12-25,05:12,11,Q3,2024,Colony / Township,Medium,UIC-9 - Surface/Common (Aggr),8587,Abhilasha Saini ,SCR- INC,ASSET,1,NOV,VL,HZL,ZWM,2024-11-06
9903,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,Shift Bus Stop at Bommanagathihalli as on 2024-12-24 13:40,"""On 24.12.2024, at around 1340 hrs, Kariappa stopped shift vehicles at Bommanagathihalli and demanded water sprinkling. CSR and Siregere police have been informed for support and security at the spot. Police reached the spot and discussed with the villagers.
After the discussion, the issue was temporarily resolved and the shift vehicles were released at 1518 hrs.
Following the incident, the security team has filed a complaint at the Bharamasagar police station.""
",2024-12-24,13:40,2024-12-24,13:40,2024-12-25,05:36,12,Q3,2024,Bommavvanagathihalli,Medium,Gate-3 Traffic,8588,Console   Operator,IR/PR,IR,1,DEC,VL,IOB,IOK,2024-12-24
9906,VEDANTA LIMITED,Iron Ore Business,IRON ORE GOA,LOW,CLOSED,NON-SECURITY INCIDENTS-OPERATIONAL,Any Other,Loaded Truck toppled at NSP Stacking area,"Yesterday at around 2005hrs at NSP plant ore dumping area truck bearing no GA 04 T 0460 under Truck owner association and the truck driven by Mr. Santosh Pal belongs to Bordem area Bicholim engaged for iron ore shifting from 05 top to NSP area. The iron ore loaded vehicle while taking reverse at the NSP dumping area, it was toppled(left side) resulting to driver got injury on his right hand. Immediately ambulance called and shifted to Bicholim health centre and stitching done on his right hand and shifted to his home.
Alcohol checked and found negative.
",2024-12-25,20:05,2024-12-25,20:20,2024-12-26,10:35,12,Q3,2024,NSP Plant,High,Mining,8591,DEO Rachana Parab,NON-SEC-INC-ORP,OTHER,1,DEC,VL,IOB,IOG,2024-12-25
9907,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Shift vehicle stop at 26 Dec 2024, 8:50 AM","""On 26.12.2024, at around 0850 hrs, all shift buses were stopped at Megalahalli by Kumar due to job demand.
After discussion with ER/PR, the issue has been temporarily resolved and buses will be released at 0930 hrs.""",2024-12-26,08:50,2024-12-26,08:50,2024-12-27,04:54,12,Q3,2024,Megalahalli,Medium,Gate-3 Traffic,8592,Console   Operator,IR/PR,IR,1,DEC,VL,IOB,IOK,2024-12-26
9908,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at RDC site at 13 Dec 2024, 9:59 AM","On December 13, 2024, at around 1430hrs. A group of around 30 people from Kotri Village in leadership of Mr. Akhilesh Chaudhary arrived at VTC and asked the VTC team to shut all the training activities conducted for non-locals untill resolution of unemployment issues of locals. Later, Mr. Abhishek Chaudhary (Sarpanch: Kotri Village) intervened and all villagers were agreed upon giving memorandum to the administrative authorities for unemployment and discussion with management. At around 2030hrs. All villagers agreed on the same and disbursed from VTC.",2024-12-13,09:59,2024-12-14,10:09,2024-12-30,04:30,12,Q3,2024,VTC,Medium,RDM,8593,Bishnu  Prasad,IR/PR,IR,1,DEC,VL,HZL,RDC,2024-12-13
9909,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,"ASSET/PROPERTY at ENABLING site at 24 Dec 2024, 6:30 AM","Around 0630 hrs 15 to 20 ladies of Rajwar tola village had entered inside the plant near Sierra post and tried to steal scrap material .
The deployed guard of Sierra post saw him and informed QRT about the same. On receiving information QRT immediately reached on the spot. When the women spotted the security team approaching them they left the material behind and ran towards Rajwar Tola village area  The Security team recovered approx. 150 kg scrap material from the area amounting to approx. Rs 6000/-
",2024-12-24,06:30,2024-12-30,11:04,2024-12-30,05:36,12,Q3,2024,Sierra Post,Low,Security,8594,Tribhuvan  Pandey,SCR- INC,ASSET,1,DEC,VL,ESL,ENB,2024-12-24
9913,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,SECURITY INCIDENTS,SOP- LSR Violation,"SOP- LSR Violation at VAL J site at 24 Dec 2024, 1:39 AM","At around 0139 hrs, workers were found of KEC International limited Bishnu Pal (GP No- 5600002108/10/04605),Dilip Kumar Pal (GP No- 5600002108/10/04604) & Rohit Pal (GP No-5600002108/10/04607) sleeping on duty. His Gate pass and statement has been taken for further necessary action. 
",2024-12-24,01:39,2024-12-30,13:04,2024-12-30,07:40,12,Q3,2024,CH-04 Project Site,Low,SEZ/Plant-2,8598,Bijaya   Kumar Sahoo,SCR- INC,SOP- LSR,1,DEC,VL,AL,VALJ,2024-12-24
9900,VEDANTA LIMITED,Hindustan Zinc Limited,ZWM,LOW,CLOSED,SECURITY INCIDENTS,Material,"Material at ZWM site at 04 Nov 2024, 12:15 PM","While patrolling our bike qrt recovered 60kg scrap and returened it to NS Yard team.
",2024-11-04,12:15,2024-11-05,13:11,2024-12-24,07:42,11,Q3,2024,Scrap Yard,Low,UIC-9 - Surface/Common (Aggr),8585,Abhilasha Saini,SCR- INC,MATERIALS,1,NOV,VL,HZL,ZWM,2024-11-04
9905,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,OPEN,NON-SECURITY INCIDENTS-OTHER,Illness Case,"Illness Case at VAL J site at 24 Dec 2024, 6:50 PM","At Around at 1900 hrs, Irfan Ansari. having GPNo Steag /21-25/10/12000 working under steag has fallen down from boiler at Unit-2, he was admitted in Apollo township hospital at ICU Ward. He was discharged at around 2140hrs from Apollo township and was referred to IGH Rkl for further treatment.",2024-12-24,18:50,2024-12-24,19:00,2024-12-25,10:59,12,Q3,2024,TPP Gate,High,IPP,8590,Niranjan   Kundu,NON-SEC-INC,ILLNESS,1,DEC,VL,AL,VALJ,2024-12-24
9910,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,"ASSET/PROPERTY at ENABLING site at 26 Dec 2024, 6:15 AM","CCTV observed that some women entered inside the plant near Tower 1 and dumping area with the intention of theft.
Information passed to deployed guards , guard reached at the location and scared them off.
",2024-12-26,06:15,2024-12-30,11:09,2024-12-30,05:40,12,Q3,2024,Tower 1 ,Low,Security,8595,Tribhuvan  Pandey,SCR- INC,ASSET,1,DEC,VL,ESL,ENB,2024-12-26
9911,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Any Other,"Any Other at VAL J site at 23 Dec 2024, 4:40 PM","At around 1640hrs. An employee of SKE named- Rahul Jena (GP No: 6600016243/ 120/00004) was admitted at Apollo Hospital due to dizziness. He was discharged at around 2245hrs.
",2024-12-23,16:40,2024-12-30,12:56,2024-12-30,07:29,12,Q3,2024,SEZ  Gate,Low,SEZ/Plant-2,8596,Bijaya   Kumar Sahoo,NON-SEC-INC,ANY,1,DEC,VL,AL,VALJ,2024-12-23
9912,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,SECURITY INCIDENTS,Access Related Violations,"Select at VAL J site at 24 Dec 2024, 10:15 PM","At about 2215hrs, a contractor Lizmontagens India Pvt ltd Ganesh Kisan (GP No-3402000012/680/00098) observed going without punch.His gate pass was confiscated for further processing.
",2024-12-24,22:15,2024-12-30,13:01,2024-12-30,07:33,12,Q3,2024,SEZ  Gate,Low,SEZ/Plant-2,8597,Bijaya   Kumar Sahoo,SCR- INC,ARV,1,DEC,VL,AL,VALJ,2024-12-24
9914,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,SECURITY INCIDENTS,SOP- LSR Violation,"SOP- LSR Violation at VAL J site at 24 Dec 2024, 3:34 AM","At around 0334 hrs, a Worker Ram Vikal (GP No-5700000005/100/01988) of Atmastco limited was found Sleeping on duty. His Gate pass and statement has been taken for further necessary action. 
",2024-12-24,03:34,2024-12-30,13:11,2024-12-30,07:44,12,Q3,2024,SEZ  Gate,Low,SEZ/Plant-2,8599,Bijaya   Kumar Sahoo,SCR- INC,SOP- LSR,1,DEC,VL,AL,VALJ,2024-12-24
9921,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,Shift Bus Stop at chiknahalli as on 2024-12-30 08:35,"On 30.12.2024 at around 0835 hrs. Davangere shift bus was stopped by chiknahalli villager by demanding water spraying due to dust. 
Post discussion, issue temporarily resolved and bus released at 0855 hrs.
",2024-12-30,08:35,2024-12-30,08:45,2024-12-31,04:46,12,Q3,2024,Chiknahalli,Medium,Gate-3 Traffic,8606,Console   Operator,IR/PR,IR,1,DEC,VL,IOB,IOK,2024-12-30
9922,VEDANTA LIMITED,ALUMINIUM SECTOR,BALCO,LOW,OPEN,SECURITY INCIDENTS,Assault,Assault at BALCO site at 2024-12-27 19:30,"On 27.12.2024, at approximately 19:30 hours, our security guard, Santosh Patley, who was on duty in the ICU ward of Balco Hospital, encountered an unfortunate incident involving a group of outsiders.
A group of 05-10 individuals, who were reportedly relatives of a patient (relatives of Dalmia)admitted to the ICU, started moving in and out of the ICU ward in a large group. The security guard informed them that such movement was not permitted in the ICU ward and requested them to visit one by one, considering the sensitive nature of the area.
However, the individuals disregarded his instructions and began assaulting him. As a result, the guard sustained injuries, including bleeding on his face. Following the assault, the group forcibly took the injured security guard to the police station in their Vehicle. A Police compliant and an FIR has been filed against the individual for further course of action.",2024-12-27,19:30,2024-12-27,19:40,2025-01-01,11:50,12,Q3,2024,Balco Hospital,Low,Township,8607,Varsha   Dwivedi,SCR- INC,Assault,1,DEC,VL,AL,BAL,2024-12-27
9923,VEDANTA LIMITED,ALUMINIUM SECTOR,BALCO,LOW,OPEN,NON-SECURITY INCIDENTS-OTHER,Dharna,"Dharna at BALCO site at 06 Dec 2024, 4:15 PM","On 06.12.2024, at around 1615 hours, over 150 BMS union members, including around 50 women, blocked the Parsabhata gate. immediately information passed to all concerned and Police team. After informing all concerned personnel and the police, they arrived quickly, and the Quick Response Team was diverted to the location. The protesters then moved to block the road. All gates were reinforced, and shift movements were redirected to the Alumina gate. By 1800 hours, after discussions, the strike ended, gate operations resumed, and road movement restarted. The protesters were moved to a tent, which was later removed.",2024-12-06,16:15,2024-12-06,16:15,2025-01-01,12:26,12,Q3,2024,Parsabhata Gate,Low,Zone 3,8608,Varsha   Dwivedi,NON-SEC-INC,Dharna,1,DEC,VL,AL,BAL,2024-12-06
9924,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,SECURITY INCIDENTS,SOP- LSR Violation,"Alcohol Violation at IRON ORE KARNATAKA site at 01 Jan 2025, 4:14 PM","During daily check conducted by security at Gate-3 on 01.01.2025 at 16:14hrs, Mr. Girish Gate-3 Water tanker driver, was found to be alcohol positive case (06%). the security department immediately informed the concerned department, and did not allow duty. and returned to back.",2025-01-01,16:14,2025-01-01,16:14,2025-01-02,04:59,1,Q4,2025,Gate 3 WB & Road,Medium,Mines,8609,Console   Operator,SCR- INC,SOP- LSR,1,JAN,VL,IOB,IOK,2025-01-01
9926,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,OPEN,NON-SECURITY INCIDENTS-OPERATIONAL,Theft/Pilferage,"Select at VAL J site at 23 Dec 2024, 6:30 PM","At around 1830hrs. During surprise checking a scrap vehicle of Sai steel coy (Vehicle No: NL01L3338) was caught at fortune gate with some material other than authorized. It was authorized for loading only FRP sheet scrap, but during checking, it was found that they are carrying grinders which were hidden in between FRP sheet. The vehicle is held at fortune gate for its investigation. FIR is being done.",2024-12-23,18:30,2024-12-23,18:45,2025-01-02,09:45,12,Q3,2024,Fortune Gate Security & HR Office,Medium,Plant-1,8611,Shashwati   Dhanuka,NON-SEC-INC-ORP,Theft,1,DEC,VL,AL,VALJ,2024-12-23
9927,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,NON-SECURITY INCIDENTS-OPERATIONAL,Fire or Explosion,"Select at VAL J site at 24 Dec 2024, 11:40 AM","At around 1140 hrs, a fire Mock Drill was conducted at CHP P#1 TT3 conveyor belt. Relevant operation, Fire, Medical, Rescue & Security Teams immediately rushed, there was a casualty reported and shifted to the CPP wellness centre for medical treatment and all cleared at around 1208 hrs.",2024-12-24,11:40,2024-12-24,12:08,2025-01-02,09:48,12,Q3,2024,CPP CHP Office Area,Low,CPP,8612,Shashwati   Dhanuka,NON-SEC-INC-ORP,FIRE,1,DEC,VL,AL,VALJ,2024-12-24
9929,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,"Select at VAL J site at 26 Dec 2024, 6:25 AM",At around 0625hrs. Some villagers came to Katikela ash pond and asked the guard to close the gate as they will strike for land related issue. The situation was normalized on 28-12-2024 at around 1000hrs.,2024-12-26,06:25,2024-12-26,07:00,2025-01-02,09:52,12,Q3,2024,ASH POND GATE,Low,KATIKELA,8614,Shashwati   Dhanuka,NON-SEC-INC,PR-VILLAGERS,1,DEC,VL,AL,VALJ,2024-12-26
9930,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,SECURITY INCIDENTS,Others,"Select at VAL J site at 28 Dec 2024, 2:08 PM","At about 1408hrs. A false fire alarm call was received from the site office. Fire tender and QRT reached immediately. After checking, it was normalized at around 1420hrs and reported as a false alarm by the fire team.",2024-12-28,14:08,2024-12-28,14:15,2025-01-02,09:53,12,Q3,2024,Site Office,Low,Plant-1,8615,Shashwati   Dhanuka,SCR- INC,OTHERS,1,DEC,VL,AL,VALJ,2024-12-28
9932,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Illness Case,"Select at VAL J site at 31 Dec 2024, 2:47 AM","On dt 31-12-2024, At around 0247hrs. An employee of western carrier, named- Subrata Samal was sent to plant-1 first aid due to high blood pressure and vomiting, later at around 0315hrs he was sent to P-2 first aid. After treatment he was discharged at around 0400hrs.",2024-12-31,02:47,2024-12-31,03:00,2025-01-02,10:01,12,Q3,2024,PMO Railway Crossing (W/T),Low,Plant-1,8617,Shashwati   Dhanuka,NON-SEC-INC,ILLNESS,1,DEC,VL,AL,VALJ,2024-12-31
9934,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at RDC site at 13 Dec 2024, 2:30 PM","On December 13, 2024, at around 1430hrs. A group of around 30 people from Kotri Village in leadership of Mr. Akhilesh Chaudhary arrived at VTC and asked the VTC team to shut all the training activities conducted for non-locals untill resolution of unemployment issues of locals. Later, Mr. Abhishek Chaudhary (Sarpanch: Kotri Village) intervened and all villagers were agreed upon giving memorandum to the administrative authorities for unemployment and discussion with management. At around 2030hrs. All villagers agreed on the same and disbursed from VTC.",2024-12-13,14:30,2024-12-13,14:30,2025-01-02,12:05,12,Q3,2024,VTC,Low,RDM,8619,Durga  Jat,IR/PR,IR,1,DEC,VL,HZL,RDC,2024-12-13
9939,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at VAL J site at 08 Dec 2024, 11:25 AM",At around 1125hrs. Some Banjari villagers strike at Kurebaga ash pond near Loading area. Reason not mentioned and The situation was normalized at around 1300hrs.,2024-12-08,11:25,2024-12-08,11:25,2025-01-03,04:47,12,Q3,2024,Ash pond 1,Low,Kurebhaga,8624,TIYA SINGH,IR/PR,IR,1,DEC,VL,AL,VALJ,2024-12-08
9940,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,SECURITY INCIDENTS,Unauthorized entry/ Intrusion/Trespassing,"Unauthorized entry/ Intrusion/Trespassing at VAL J site at 26 Dec 2024, 2:30 PM","	
At around 1430hrs.  Mr. Indramani Paswan of Monica Roofing tried to enter the main gate with the Gate Pass of Mr. Shanker Singh. Matter informed to Monica Roofing and written statement of Indramani Paswan. They are suspended for 4 days and their gate pass kept at Duty Officer Cabin.",2024-12-26,14:30,2024-12-26,14:30,2025-01-03,04:49,12,Q3,2024,Supervisor Cabin,Low,BOP,8625,TIYA SINGH,SCR- INC,Trespassing,1,DEC,VL,AL,VALJ,2024-12-26
9943,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at VAL J site at 17 Dec 2024, 7:45 AM","	
At around 0745hrs, Proton Company workers (approx. 100) have Gathered for strike in front of the township gate in the open ground. The same has been informed to the proton Manager, HR and Admin team. The situation was normalized at around 1730hrs.",2024-12-17,07:45,2024-12-17,07:49,2025-01-03,05:06,12,Q3,2024,Township Gate,Low,Township,8628,TIYA SINGH,IR/PR,IR,1,DEC,VL,AL,VALJ,2024-12-17
9974,VEDANTA LIMITED,Hindustan Zinc Limited,PMP,LOW,CLOSED,SECURITY INCIDENTS,SOP- LSR Violation,"SOP- LSR Violation at PMP site at 27 Dec 2024, 7:45 PM","""During alcohol checking procedure driver of Taxi-1 Mr. Sunil Kumar was found under the influence of alcohol. He was found positive (0.176mg/L). And he is found second time in a week.
""",2024-12-27,19:45,2024-12-27,19:45,2025-01-04,19:51,12,Q3,2024,Main gate,Low,UIC-3 (Common Area),8659,Anmol  Ratan,SCR- INC,SOP- LSR,1,DEC,VL,HZL,PMP,2024-12-27
9984,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Material,Recovery (Mid Station),2880 kgs of alumina powder were recovered from Khamankhuti village near by Mid Station area with the help of Lanjigarh Police team.,2024-12-07,06:00,2024-12-07,07:00,2025-01-05,07:13,12,Q3,2024,Bridge 40,Low,Zone 3,8669,Pritam Rath,SCR- INC,MATERIALS,1,DEC,VL,AL,VALL,2024-12-07
