INCROWID,VNAME,BUNAME,SINAME,PRIORITY,STATUS,INCIDENTTYPENAME,INCIDENTCATNAME,INCIDENTTITLE,INCIDENTDETAILS,OCCUREDDATE,OCCUREDTIME,REPORTEDDATE,REPORTEDTIME,LASTUPDATEDDATE,LASTUPDATEDTIME,MONTH,QUARTER,YEAR,LNAME,LEVELNAME,ZNAME,INCIDENTID,REPORTEDBY,INCIDENTTYPENAME_DISPLAY,INCIDENTCATNAME_DISPLAY,INCIDENTCOUNT,MONTHNAME,VCODE,BUCODE,SICODE,DSRDATE
2244,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,"PR-Villagers/Neighbourhood at IOK site at 22 Feb 2023, 10:15 AM","On 22nd Feb 2023 at around 10:15Hrs, Location his own land  . Mr. Ashok blocked the road stopped the empty Vehicles near BMS bunk, demand the transportation .  Attended by logistic in charge Mr. prabhu  and clear the issue, at about 11:30hrs.",2023-02-22,10:15,2023-02-22,10:15,2024-02-22,10:03,2,Q4,2023,Bheemsamundra Bunk,Low,Gate-3 Traffic,927,Security  Karnataka,NON-SEC-INC,PR-VILLAGERS,1,FEB,VL,IOB,IOK,2023-02-22
2234,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 16 Feb 2023, 10:30 AM","Location Admin Building main gate. Mr. Ramesh S/O Chitrappa from the Megalahalli village, blocked the Main gate for the demand of land compensation. Same is attended by Security team and Mr. Ravi Naik from CSR. Convinced him and clear the issue",2023-02-16,10:30,2023-02-16,10:45,2024-02-22,07:48,2,Q4,2023,Main Gate,Low,Admin Building,917,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-16
2229,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 09 Feb 2023, 9:10 AM","at circle gate, The Megalahalli villager Mr. Basavaraj S/O Mr. Hanumanthappa blocked the road and stopped the vehicle due to wheel loader requirement issue, Attended by Logistic team convinced him and clear the issue",2023-02-09,09:10,2023-02-09,10:00,2024-02-22,06:57,2,Q4,2023,Circle gate,Low,Gate-3 Traffic,912,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-09
2232,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 12 Feb 2023, 10:40 AM","Mud road near by Samiullah land, The Beemasamudra villager blocked the road and stopped the loaded vehicle due to Buffalo died after his buffalo was pushed by the loaded vehicle, Attended by Logistic team convinced him and clear the issue",2023-02-12,10:40,2023-02-12,16:45,2024-02-22,07:41,2,Q4,2023,Mud Road,Low,Gate-3 Traffic,915,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-12
2226,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IOK site at 2023-02-08 09:00 ,"Megalahalli villagers Ms. Sarojamma S/O Thippeswamy  blocked the road and Stopped the empty vehicle, due to  wheel loader issue, Attended by  Logistic in charge Mr. prabhu, convinced and clear the issue",2023-02-08,09:00,2023-02-08,09:35,2024-02-22,06:41,2,Q4,2023,Circle gate,Low,Gate-3 Traffic,909,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-08
2249,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OPERATIONAL,Any Other,Unsafe Condition at IRON ORE KARNATAKA site at 2023-02-25 11:57,"On 25th Feb 2023 at around 11:57 Hrs., Location Gate-03. Mr. Lohith Megalahalli villager blocked the road,  due to gate-03 security supervisor checking the vehicle.  Mr. Lohith not wearing the safety shoe while driving. Attended by  Mr. Manjanna convinced him and clear the issue , at about 12:04hrs",2023-02-25,11:57,2023-02-25,11:57,2024-02-22,10:56,2,Q4,2023,Gate 3 WB & Road,Low,Mines,932,Security  Karnataka,SCR- INC,OTHERS,1,FEB,VL,IOB,IOK,2023-02-25
2245,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at IOK site at 24 Feb 2023, 3:30 AM","On 24th Feb 2023 at around 03:30Hrs, Location near Manangi parking. Mr. Bojaraj blocked the road stopped the loaded Vehicles near Manangi parking, due to over time transportation . Attended by transporter and clear the issue, at about 06:00hrs.",2023-02-24,03:30,2023-02-24,03:30,2024-02-22,10:13,2,Q4,2023,Manangi ,Low,Gate-3 Traffic,928,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-24
2248,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 24 Feb 2023, 11:57 AM","On 24th Feb 2023 at around 11:57 Hrs., Location Gate-03. Mr. Manu Megalahalli villager blocked the road , due to change of Job from M/S Amit to some other contract. Attended by Security ASO Mr. Guruswamy convinced him and clear the issue , at about 12:04hrs.",2023-02-24,11:57,2023-02-24,11:57,2024-02-22,10:52,2,Q4,2023,Gate 3 WB & Road,Low,Mines,931,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-24
2321,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 27 Feb 2023, 8:40 AM",On dated 27th Feb 2023 at around 0840Hrs Location Konanuru village. Mr.Bhasvlingappa and Mr. Raghu from Konanuru village blocked the Davangere shift bus. They had the demand to award the JCB contract. Matter informs to Police team and vehicle cleared at around 11:30Hrs with the support of Police. Police complaint given to Bharamsagar Police station for corrective action.,2023-02-27,08:40,2023-02-27,08:40,2024-02-23,03:51,2,Q4,2023,Konanur,Low,Gate-3 Traffic,1004,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-27
2374,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 01 Mar 2023, 9:30 AM","On 1st March-2023 at around 09:30hrs, Megalahalli villagers Mr. Mani blocked the road at gate-03 Location, due to  Job Purpose , Attended by  Security team & sirigere police convinced and clear the issue at about 09:46hrs.",2023-03-01,09:30,2023-03-01,09:30,2024-02-23,04:59,3,Q4,2023,Gate 3 WB & Road,Low,Mines,1057,Security  Karnataka,IR/PR,IR,1,MAR,VL,IOB,IOK,2023-03-01
2597,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Others,Strike at GDCL near to NPP Area regarding Payment Issue.,NA,2023-02-07,08:38,2023-02-07,08:40,2024-02-23,10:43,2,Q4,2023,Old EVA Tower,Medium,Zone 2,1280,Sk Ajmal Ali,SCR- INC,OTHERS,1,FEB,VL,AL,VALL,2023-02-07
2479,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at IOK site at 04 Mar 2023, 5:00 AM","On 4th Mar 2023 at around 0500hrs, Beemasamudra villager Mr. Siddesh blocked the road, stopped the Empty vehicles at BMS Bunk Location, for not allowing direct vehicles for loading. Attended by Security team and Logistic team and clear the issue at about 07:10hrs.",2023-03-04,05:00,2023-03-04,05:00,2024-02-23,07:10,3,Q4,2023,Bheemsamundra Bunk,Low,Gate-3 Traffic,1162,Security  Karnataka,IR/PR,IR,1,MAR,VL,IOB,IOK,2023-03-04
2481,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,Any Other at IRON ORE KARNATAKA site at 2023-03-04 17:28,"On 4th Mar 2023 at around 17:28hrs, Megalahalli villager Mr. Hanumanthappa blocked the road, at Gate-03  Location, due to our security not allowed for Hanumanthappa inside the mine . Attended by Security team and clear the issue at about 17:40hrs.",2023-03-04,17:28,2023-03-04,17:28,2024-02-23,07:13,3,Q4,2023,Megalahalli,Low,Gate-3 Traffic,1164,Security  Karnataka,SCR- INC,ACCESS,1,MAR,VL,IOB,IOK,2023-03-04
2483,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Political/ Social ,"PR - Political/ Social at IOK site at 05 Mar 2023, 10:25 AM","On 5th March 2023 at around 1025hrs, Near BBH Y-junction,  JSW security blocked the road and stopped the loaded vehicle for start the railway siding movement, Attended by security QRT team convinced them and clear the issue at about 1050hrs. ",2023-03-05,10:25,2023-03-05,10:25,2024-02-23,07:17,3,Q4,2023,Y Junction,Low,BBH Railway Siding,1166,Security  Karnataka,IR/PR,IR,1,MAR,VL,IOB,IOK,2023-03-05
2526,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 08 Jun 2022, 5:30 AM","On 8th June 2022 at around 05:30hrs , Mr mahalingappa, Mr siddesh  and all formers blocked the road stopped the empty vehicles near bms bunk, due to former vehicle  issue, Attended by logistic team convinced him and cleared the issue at about 16:45hrs 09.06.2022",2022-06-08,05:30,2022-06-08,05:30,2024-02-23,09:18,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1209,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-08
2527,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 10 Jun 2022, 9:55 AM","On 10th June 2022 at around 09:55hrs , Mr Thirumala blocked the road stopped the loaded vehicle in his land, due to land issue,  Attended by Security team convinced him and cleared the issue at about 11:05hrs.",2022-06-10,09:55,2022-06-10,09:55,2024-02-23,09:21,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1210,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-10
2530,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 12 Jun 2022, 12:20 PM","On 12th June 2022 at around 12:20hrs , Mr siddesh yapa blocked the road stopped the empty vehicle near own land , due to payment issue,  Attended by Security team convinced him and cleared the issue at about 14:30hrs.",2022-06-12,12:20,2022-06-12,12:20,2024-02-23,09:23,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1213,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-12
2532,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 13 Jun 2022, 5:30 AM","On 13th June 2022 at around 05:30hrs, Mr Mariyappa & Mr Prakash Bheemasamudra villagers blocked the road stopped the empty vehicles due to salary issue, issue is not clear,Issue clear by Logistics team at about 20:35",2022-06-13,05:30,2022-06-13,05:30,2024-02-23,09:27,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1215,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-13
2534,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at IOK site at 19 Mar 2023, 1:50 PM","On 19th March 2023 at around 13:50hrs, Beemasamudra villager Mr. Rushik S/o Basavarajappa blocked the road stopped the loaded vehicles in his own land. Reason-own vehicle loading issue. Attended by Logistic team ",2023-03-19,13:50,2023-03-19,13:50,2024-02-23,09:34,3,Q4,2023,Mud Road,Low,Gate-3 Traffic,1217,Security  Karnataka,IR/PR,IR,1,MAR,VL,IOB,IOK,2023-03-19
2535,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 14 Jun 2022, 4:00 AM","On 14th June 2022 at around 04:00hrs,  land owners blocked the road stopped the empty vehicles due to salary & former vehicle issue, Attended by logistic and security team convinced him and clear the issue at about 21:30hrs.",2022-06-14,04:00,2022-06-14,04:00,2024-02-23,09:37,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1218,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-14
2538,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 20 Jun 2022, 11:25 AM","On 20th June 2022 at around 11:25hrs, Rangappa S/O hanumanthappa blocked the road , due to heavy vehicles issue, Attended by  security team convinced him and clear the issue at about 11:35hrs.",2022-06-20,11:25,2022-06-20,11:25,2024-02-23,09:42,6,Q1,2022,Megalahalli,Low,Gate-3 Traffic,1221,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-20
2539,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 22 Jun 2022, 8:53 AM","On 22nd June 2022 at around 08:53hrs, Mr Prahalladappa Bommenahalli villager blocked the maingate due to Security vehicle payment issue, Attended by  Security HOD Mr Rohith kumar  convinced him and clear the issue at about 09:10hrs.",2022-06-22,08:53,2022-06-22,09:53,2024-02-23,09:44,6,Q1,2022,Main Gate,Low,Admin Building,1222,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-22
2545,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-02 15:30,"On 02 July 2022 at around 1530hrs, at circle gate, the megallahalli villager Mr Jayappa blocked the road and stopped the vehicle due to water tanker payment issue, attanded by security team convinced him and clear the issue at about 1545hrs.",2022-07-02,15:30,2022-07-02,15:30,2024-02-23,09:50,7,Q2,2022,Circle gate,Low,Gate-3 Traffic,1228,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-02
2546,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-06 14:00,"On 6th  July 2022 at around 14:00hrs at BMS bunk, The Beemasamudra villager Mr Sunil S/o Vinodamma Blocked the road due to silt issue, Attended by Security ASO and team convinced him and cleared the issue at about 14:25",2022-07-06,14:00,2022-07-06,14:00,2024-02-23,09:51,7,Q2,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1229,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-06
2606,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Access Control,Strike at main gate by RBK and NVN people regarding salary issue from 0540hrs.,"Inform  to the Concern User.
",2023-02-10,05:20,2023-02-10,05:36,2024-02-23,10:50,2,Q4,2023,Admin Building,Medium,Zone 1,1289,Sk Ajmal Ali,SCR- INC,ACCESS,1,FEB,VL,AL,VALL,2023-02-10
2616,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Access Control,A Person Name- Kuar Majhi Restriction of vehicle parking inside NBH. ,NA,2023-02-23,05:21,2024-02-23,16:27,2024-02-23,10:59,2,Q4,2023,Old EVA Tower,Medium,Zone 2,1299,Sk Ajmal Ali,SCR- INC,ACCESS,1,FEB,VL,AL,VALL,2023-02-23
2492,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 08 Mar 2023, 5:00 AM","On 8th Mar 2023 at around 0500hrs, Beemasamudra villager Mr. Ashok blocked the road, stopped the Empty vehicles  in his own land, due to payment issue. Attended by Logistic in-charge Mr. Prabhu clear the issue at about 05:00hrs.",2023-03-08,05:00,2023-03-23,05:00,2024-02-23,07:33,3,Q4,2023,Mud Road,Low,Gate-3 Traffic,1175,Security  Karnataka,IR/PR,IR,1,MAR,VL,IOB,IOK,2023-03-08
2548,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-06 15:50,"On 6th  July 2022 at around 15:50hrs Mr. Satish blocked the road stopped the loaded vehicle near DMG weight bridge, due to pending of land rent issue, attended by logistic team convinced him and clear the issue at about 17:00hrs.",2022-07-06,15:50,2022-07-06,15:50,2024-02-23,09:53,7,Q2,2022,Malappanhatti,Low,Gate-3 Traffic,1231,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-06
2551,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-08 13:00,"On 8th  July 2022 at around 13:00hrs Mrs. Vinodamma Beemasamudra villager, blocked the road stopped the john mines loaded vehicle near old diesel bunk,due to rainwater silt issue, Attended by logistic team convinced her and clear the issue at about 14:30hrs.",2022-07-08,13:00,2022-07-08,13:00,2024-02-23,09:57,7,Q2,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1234,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-08
2553,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-09 13:00,"On 9th july 2022 at around 1300hrs,at main gate, the Amit contractor worker without permision entry in Admin office due to payment issue, Attended by security head Mr. Rohit hooda and Mr Ambarish gj convinced him and clear the issue at about 1345hrs.",2022-07-09,13:00,2022-07-09,13:00,2024-02-23,09:58,7,Q2,2022,Main Gate,Low,Admin Building,1236,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-09
2572,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 17 Jul 2022, 5:10 AM","On 17 July 2022 at around 0510hrs, the beemasamudra villager Mr.chandrashekhara stopped the empty vehicle at beemasamudra bunk due to land issue, issue is not clear still continue",2022-07-17,05:10,2022-07-17,05:10,2024-02-23,10:17,7,Q2,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1255,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-17
2490,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 06 Mar 2023, 8:50 AM","On 6th March 2023 at around 0850hrs, North  block road movement was stopped by Mr. Kariyappa and his wife from Megalahalli villagers, reason- Crop damaged due to dust and requirement of water tanker. Attended by  Security HOD, Movement resumed after discussion at 09:10hrs.",2023-03-06,08:50,2023-03-06,08:50,2024-02-23,07:28,3,Q4,2023,North Block,Low,Mines,1173,Security  Karnataka,IR/PR,IR,1,MAR,VL,IOB,IOK,2023-03-06
2506,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at IOK site at 16 Mar 2023, 8:30 AM","On 16th March 2023 at around 08:30hrs,  Mr. Veeresh along with 20 villagers from V palya and Beemasamudra village blocked the Y junction road and stopped the moment of  VT and JSW vehicle claiming that they have stay order for no vehicle movement from Y Junction road, Police team was called at the location and after discussion movement was resumed at 11:30am. Later both the parties were called at police station for discussion on matter and police complaint was lodged at rural police station",2023-03-16,08:30,2023-03-23,08:30,2024-02-23,08:45,3,Q4,2023,V Palya,Low,BBH Railway Siding,1189,Security  Karnataka,IR/PR,IR,1,MAR,VL,IOB,IOK,2023-03-16
2514,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 02 Jun 2022, 12:20 PM","On 2nd June 2022 at around 12:20hrs Mr siddanna blocked the road stopped loaded vehicles in mud road ,due to sweeper salary hold in 2 month, Attended by  Security team & Logistic team at about 12:55hrs.",2022-06-02,12:20,2022-06-02,12:20,2024-02-23,09:08,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1197,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-02
2519,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at IOK site at 07 Jun 2022, 10:55 AM","On 7th June 2022 at around 10:55hrs , Mr kule siddesh  blocked the road stopped loaded vehicles near own land  ,due to payment  issue, Attended by  Security team & logistic team convinced them and clear the issue at about 17:00hrs.",2022-06-07,10:55,2021-06-07,10:55,2024-02-23,09:16,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1202,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-07
2522,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at IOK site at 07 Jun 2022, 10:55 AM","On 7th June 2022 at around 10:55hrs , Mr kule siddesh  blocked the road stopped loaded vehicles near own land  ,due to payment  issue, Attended by  Security team & logistic team convinced them and clear the issue at about 17:00hrs.",2022-06-07,10:55,2021-06-07,10:55,2024-02-23,09:16,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1205,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-07
2523,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at IOK site at 07 Jun 2022, 10:55 AM","On 7th June 2022 at around 10:55hrs , Mr kule siddesh  blocked the road stopped loaded vehicles near own land  ,due to payment  issue, Attended by  Security team & logistic team convinced them and clear the issue at about 17:00hrs.",2022-06-07,10:55,2021-06-07,10:55,2024-02-23,09:16,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1206,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-07
2524,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at IOK site at 07 Jun 2022, 10:55 AM","On 7th June 2022 at around 10:55hrs , Mr kule siddesh  blocked the road stopped loaded vehicles near own land  ,due to payment  issue, Attended by  Security team & logistic team convinced them and clear the issue at about 17:00hrs.",2022-06-07,10:55,2021-06-07,10:55,2024-02-23,09:16,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1207,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-07
2525,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at IOK site at 07 Jun 2022, 10:55 AM","On 7th June 2022 at around 10:55hrs , Mr kule siddesh  blocked the road stopped loaded vehicles near own land  ,due to payment  issue, Attended by  Security team & logistic team convinced them and clear the issue at about 17:00hrs.",2022-06-07,10:55,2021-06-07,10:55,2024-02-23,09:16,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1208,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-07
2531,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 13 Jun 2022, 10:30 AM","On 13th June 2022 at around 10:30hrs , Formers blocked the road stopped the loaded vehicles, due to local vehicle issue, Attended by logistic and security team convinced him and clear the issue at about 13:00hrs.",2022-06-13,10:30,2022-06-13,10:30,2024-02-23,09:25,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1214,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-13
2537,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 18 Jun 2022, 4:00 PM","On 18th june 2022 at around 1600hrs, Amit contractor worker tried to enter the admin office without permission due to payment issue, the security JSO Ms. Nikita Singh and HR Department  Mr. Ambarish GJ convenced  him and clear the issue at about 1700hrs. ",2022-06-18,16:00,2022-06-18,16:00,2024-02-23,09:41,6,Q1,2022,Main Gate,Low,Admin Building,1220,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-18
2549,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-07 16:20,"On 7th  July 2022 at around 16:20hrs Mr. Kumar Megalahalli villages, blocked the road stopped the loaded vehicle near circle gate ,due to land  issue, attended by logistic team convinced him and clear the issue at about 16:35hrs.",2022-07-07,16:20,2022-07-07,16:20,2024-02-23,09:54,7,Q2,2022,Megalahalli,Low,Gate-3 Traffic,1232,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-07
2566,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 14 Jul 2022, 12:30 PM","On 14th July 2022 at around 12:30hrs, Megalahalli villager Mr Kumar,  stopped, The loaded vehicle in circle gate ,due to land issue , Attended by logistic team convinced  him and clear the issue at about 12:50hrs.",2022-07-14,12:30,2022-07-14,12:30,2024-02-23,10:12,7,Q2,2022,Circle gate,Low,Gate-3 Traffic,1249,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-14
